,GEOID_COUSUB,med_hh_inc
994,0600000US1324591338,47278
995,0600000US1324591452,49530
996,0600000US1324790774,52349
997,0600000US1324792214,58273
998,0600000US1324792820,66307
999,0600000US1324991062,29542
1000,0600000US1324991068,58719
1001,0600000US1325191482,42563
1002,0600000US1325192022,37829
1003,0600000US1325192148,37743
1004,0600000US1325192580,43000
1005,0600000US1325192934,35907
1006,0600000US1325390966,32626
1007,0600000US1325392856,40179
1008,0600000US1325590942,51719
1009,0600000US1325591380,34834
1010,0600000US1325592292,49432
1011,0600000US1325592613,47803
1012,0600000US1325592901,43047
1013,0600000US1325593071,67821
1014,0600000US1325593180,56168
1015,0600000US1325791934,44496
1016,0600000US1325792556,50343
1017,0600000US1325793054,36282
1018,0600000US1325991848,67434
1019,0600000US1325992280,19409
1020,0600000US1325992508,24349
1021,0600000US1326190090,35229
1022,0600000US1326190096,40000
1023,0600000US1326191728,39707
1024,0600000US1326192388,39091
1025,0600000US1326391626,35833
1026,0600000US1326392946,35664
1027,0600000US1326393420,38098
1028,0600000US1326590816,31992
1029,0600000US1326592742,29219
1030,0600000US1326790738,37500
1031,0600000US1326791302,45316
1032,0600000US1326792478,31907
1033,0600000US1326990474,27492
1034,0600000US1326990557,35484
1035,0600000US1326992490,34695
1036,0600000US1326992628,-
1037,0600000US1327191578,40859
1038,0600000US1327191842,24152
1039,0600000US1327191896,27434
1040,0600000US1327192004,46550
1041,0600000US1327390414,35208
1042,0600000US1327390900,31000
1043,0600000US1327392316,40500
1044,0600000US1327392700,56548
1045,0600000US1327590330,39722
1046,0600000US1327590780,40739
1047,0600000US1327591974,29107
1048,0600000US1327592256,46250
1049,0600000US1327592328,40809
1050,0600000US1327593012,39311
1051,0600000US1327790420,75456
1052,0600000US1327790660,69188
1053,0600000US1327791052,35451
1054,0600000US1327792286,35038
1055,0600000US1327793036,39829
1056,0600000US1327793138,53631
1057,0600000US1327990591,47963
1058,0600000US1327993192,35208
1059,0600000US1328191458,44167
1060,0600000US1328191884,48946
1061,0600000US1328193468,39286
1062,0600000US1328391290,29583
1063,0600000US1328392802,41354
1064,0600000US1328590012,63214
1065,0600000US1328591470,61767
1066,0600000US1328591506,39840
1067,0600000US1328591674,42423
1068,0600000US1328592232,62986
1069,0600000US1328593342,38167
1070,0600000US1328790134,36975
1071,0600000US1328792454,56875
1072,0600000US1328992215,31701
1073,0600000US1328992821,34003
1074,0600000US1329190288,50489
1075,0600000US1329191566,42199
1076,0600000US1329192874,-
1077,0600000US1329392671,31932
1078,0600000US1329392902,41486
1079,0600000US1329393000,50731
1080,0600000US1329393006,33219
1081,0600000US1329590624,39712
1082,0600000US1329590654,50885
1083,0600000US1329591638,38750
1084,0600000US1329591668,38937
1085,0600000US1329591810,71000
1086,0600000US1329592574,62436
1087,0600000US1329592598,35295
1088,0600000US1329593210,48396
1089,0600000US1329790528,66200
1090,0600000US1329791320,47819
1091,0600000US1329791608,66994
1092,0600000US1329791806,69207
1093,0600000US1329792046,41574
1094,0600000US1329792796,55929
1095,0600000US1329990954,48365
1096,0600000US1329991914,30405
1097,0600000US1329993240,53988
1098,0600000US1329993294,36466
1099,0600000US1330190516,36964
1100,0600000US1330192190,25194
1101,0600000US1330192226,53824
1102,0600000US1330192304,45446
1103,0600000US1330193258,27196
1104,0600000US1330390894,43102
1105,0600000US1330390918,53750
1106,0600000US1330391416,34861
1107,0600000US1330392676,37273
1108,0600000US1330392982,35477
1109,0600000US1330393264,52399
1110,0600000US1330591614,42153
1111,0600000US1330592268,53056
1112,0600000US1330592718,48438
1113,0600000US1330792424,42159
1114,0600000US1330793336,31429
1115,0600000US1330990048,26786
1116,0600000US1330991308,27793
1117,0600000US1331190696,43803
1118,0600000US1331191446,60096
1119,0600000US1331192094,50966
1120,0600000US1331390864,43676
1121,0600000US1331392220,59468
1122,0600000US1331393350,49361
1123,0600000US1331590006,29103
1124,0600000US1331592376,34706
1125,0600000US1331592382,51806
1126,0600000US1331592550,35096
1127,0600000US1331792448,32500
1128,0600000US1331793048,35132
1129,0600000US1331793275,35234
1130,0600000US1331990066,42546
1131,0600000US1331991332,36406
1132,0600000US1331991554,46111
1133,0600000US1331993066,29659
1134,0600000US1332190384,52204
1135,0600000US1332192412,43125
1136,0600000US1332192940,46217
1137,0600000US1332193270,48160
1138,0600000US5600191100,-
1139,0600000US5600192090,45914
1140,0600000US5600192695,36111
1141,0600000US5600193135,70806
1142,0600000US5600390688,51736
1143,0600000US5600392393,53942
1144,0600000US5600393142,55568
1145,0600000US5600591210,72284
1146,0600000US5600591265,92855
1147,0600000US5600791650,43651
1148,0600000US5600792640,65082
1149,0600000US5600792860,58021
1150,0600000US5600990990,65423
1151,0600000US5600991375,62875
1152,0600000US5601191760,50893
1153,0600000US5601192200,77674
1154,0600000US5601193190,54821
1155,0600000US5601391045,44224
1156,0600000US5601391842,-
1157,0600000US5601392035,59156
1158,0600000US5601393080,31806
1159,0600000US5601393742,52780
1160,0600000US5601591430,54563
1161,0600000US5601592585,73393
1162,0600000US5601593465,49131
1163,0600000US5601793355,34375
1164,0600000US5601793410,52935
1165,0600000US5601793744,70385
1166,0600000US5601990495,56302
1167,0600000US5601991870,50625
1168,0600000US5602190715,59984
1169,0600000US5602190770,97854
1170,0600000US5602190825,80341
1171,0600000US5602192420,57778
1172,0600000US5602390055,66114
1173,0600000US5602391925,62148
1174,0600000US5602391980,66250
1175,0600000US5602590550,55270
1176,0600000US5602590605,57093
1177,0600000US5602590660,91153
1178,0600000US5602591705,76288
1179,0600000US5602791128,52171
1180,0600000US5602793603,37270
1181,0600000US5602990935,66266
1182,0600000US5602992145,56307
1183,0600000US5602992530,61206
1184,0600000US5602993850,-
1185,0600000US5603190880,41845
1186,0600000US5603191320,42500
1187,0600000US5603191595,48478
1188,0600000US5603193630,49245
1189,0600000US5603392915,53538
1190,0600000US5603392970,75952
1191,0600000US5603393025,60058
1192,0600000US5603590330,73846
1193,0600000US5603590385,-
1194,0600000US5603592475,85066
1195,0600000US5603791485,68448
1196,0600000US5603791540,77723
1197,0600000US5603792750,74713
1198,0600000US5603792805,84183
1199,0600000US5603793575,66154
1200,0600000US5603990110,57037
1201,0600000US5603991815,85303
1202,0600000US5603993905,63323
1203,0600000US5604190440,74630
1204,0600000US5604191155,55000
1205,0600000US5604393300,55733
1206,0600000US5604393795,53088
1207,0600000US5604592255,55465
1208,0600000US5604593520,40382
1209,0600000US3400100000,-
1210,0600000US3400100100,73560
1211,0600000US3400102080,27786
1212,0600000US3400107810,71483
1213,0600000US3400108680,52798
1214,0600000US3400108710,63376
1215,0600000US3400115160,73750
1216,0600000US3400120290,78772
1217,0600000US3400120350,50227
1218,0600000US3400121870,93500
1219,0600000US3400123940,74519
1220,0600000US3400125560,68628
1221,0600000US3400129280,68750
1222,0600000US3400129430,71313
1223,0600000US3400140530,95034
1224,0600000US3400141370,114375
1225,0600000US3400143890,79375
1226,0600000US3400149410,69757
1227,0600000US3400152950,78191
1228,0600000US3400159640,40614
1229,0600000US3400160600,111071
1230,0600000US3400168430,60061
1231,0600000US3400175620,55484
1232,0600000US3400180330,61475
1233,0600000US3400300700,158977
1234,0600000US3400301090,127986
1235,0600000US3400305170,96713
1236,0600000US3400306490,83517
1237,0600000US3400310480,100792
1238,0600000US3400313570,66952
1239,0600000US3400313810,132544
1240,0600000US3400315820,138256
1241,0600000US3400317530,158906
1242,0600000US3400318400,96017
1243,0600000US3400319510,78429
1244,0600000US3400320020,107143
1245,0600000US3400321300,77887
1246,0600000US3400321450,123808
1247,0600000US3400321480,84342
1248,0600000US3400321510,145729
1249,0600000US3400322470,115512
1250,0600000US3400322560,57706
1251,0600000US3400324420,78093
1252,0600000US3400324990,159883
1253,0600000US3400325770,57161
1254,0600000US3400326640,166450
1255,0600000US3400328680,67188
1256,0600000US3400330150,128380
1257,0600000US3400330420,91911
1258,0600000US3400330540,173750
1259,0600000US3400331920,140694
1260,0600000US3400332310,191645
1261,0600000US3400340020,96131
1262,0600000US3400340680,61144
1263,0600000US3400341100,60651
1264,0600000US3400342090,78036
1265,0600000US3400342750,104800
1266,0600000US3400344880,88143
1267,0600000US3400346110,119231
1268,0600000US3400347610,128641
1269,0600000US3400347700,65688
1270,0600000US3400351660,91900
1271,0600000US3400352320,75291
1272,0600000US3400353430,108750
1273,0600000US3400353610,127386
1274,0600000US3400353850,117996
1275,0600000US3400354870,137132
1276,0600000US3400354990,146103
1277,0600000US3400355770,64684
1278,0600000US3400355950,117087
1279,0600000US3400356130,118560
1280,0600000US3400361680,144606
1281,0600000US3400362910,67500
1282,0600000US3400362940,80450
1283,0600000US3400363000,168608
1284,0600000US3400363360,123409
1285,0600000US3400363690,149858
1286,0600000US3400363990,81394
1287,0600000US3400364170,161750
1288,0600000US3400365280,96384
1289,0600000US3400365340,99094
1290,0600000US3400365400,175357
1291,0600000US3400368970,69250
1292,0600000US3400372360,109677
1293,0600000US3400372420,159722
1294,0600000US3400372480,28750
1295,0600000US3400375140,167589
1296,0600000US3400376400,119434
1297,0600000US3400376490,65212
1298,0600000US3400377135,132422
1299,0600000US3400380270,102938
1300,0600000US3400382300,167344
1301,0600000US3400382570,92989
1302,0600000US3400383050,150329
1303,0600000US3400503370,76438
1304,0600000US3400505740,50848
1305,0600000US3400506670,72879
1306,0600000US3400506700,87837
1307,0600000US3400508920,52063
1308,0600000US3400508950,88135
1309,0600000US3400512670,153182
1310,0600000US3400512940,102932
1311,0600000US3400517080,80693
1312,0600000US3400517440,89855
1313,0600000US3400518790,100365
1314,0600000US3400520050,68327
1315,0600000US3400522110,97036
1316,0600000US3400523250,71250
1317,0600000US3400523850,80702
1318,0600000US3400529010,109337
1319,0600000US3400542060,86988
1320,0600000US3400543290,93261
1321,0600000US3400543740,56944
1322,0600000US3400545120,120541
1323,0600000US3400545210,109700
1324,0600000US3400547880,140767
1325,0600000US3400548900,64643
1326,0600000US3400549020,94719
1327,0600000US3400551510,85658
1328,0600000US3400553070,66707
1329,0600000US3400555800,70714
1330,0600000US3400557480,66146
1331,0600000US3400557510,62345
1332,0600000US3400563510,58413
1333,0600000US3400563660,97112
1334,0600000US3400566810,114188
1335,0600000US3400568610,59715
1336,0600000US3400569990,118636
1337,0600000US3400572060,101429
1338,0600000US3400577150,69712
1339,0600000US3400578200,110679
1340,0600000US3400581440,74110
1341,0600000US3400582420,96979
1342,0600000US3400582960,50417
1343,0600000US3400702200,81884
1344,0600000US3400702230,51215
1345,0600000US3400703250,75720
1346,0600000US3400704750,54447
1347,0600000US3400705440,93261
1348,0600000US3400705470,65050
1349,0600000US3400708170,63897
1350,0600000US3400710000,27070
1351,0600000US3400712280,99996
1352,0600000US3400712550,50489
1353,0600000US3400713420,50500
1354,0600000US3400714260,70024
1355,0600000US3400726070,81940
1356,0600000US3400726760,76561
1357,0600000US3400726820,55554
1358,0600000US3400728740,87222
1359,0600000US3400728770,145850
1360,0600000US3400728800,95230
1361,0600000US3400732220,51042
1362,0600000US3400739210,82788
1363,0600000US3400739420,65729
1364,0600000US3400740440,42124
1365,0600000US3400742630,60200
1366,0600000US3400745510,70694
1367,0600000US3400748750,63664
1368,0600000US3400753880,68598
1369,0600000US3400757660,67968
1370,0600000US3400758770,53362
1371,0600000US3400758920,-
1372,0600000US3400765160,61859
1373,0600000US3400768340,70951
1374,0600000US3400771220,80233
1375,0600000US3400772240,-
1376,0600000US3400776220,92421
1377,0600000US3400777630,93858
1378,0600000US3400781740,77823
1379,0600000US3400782450,42035
1380,0600000US3400900000,-
1381,0600000US3400902320,89327
1382,0600000US3400910270,56530
1383,0600000US3400910330,47917
1384,0600000US3400917560,72886
1385,0600000US3400941610,61009
1386,0600000US3400945810,63018
1387,0600000US3400953490,46306
1388,0600000US3400954360,70871
1389,0600000US3400966390,77500
1390,0600000US3400971010,109375
1391,0600000US3400974810,87772
1392,0600000US3400978530,65000
1393,0600000US3400980210,51250
1394,0600000US3400981170,33031
1395,0600000US3400981200,59812
1396,0600000US3400981890,36667
1397,0600000US3401100000,-
1398,0600000US3401107600,35023
1399,0600000US3401114710,45446
1400,0600000US3401116900,64622
1401,0600000US3401118220,50667
1402,0600000US3401122350,54539
1403,0600000US3401128170,73750
1404,0600000US3401133120,78893
1405,0600000US3401139450,70795
1406,0600000US3401144580,73214
1407,0600000US3401146680,52352
1408,0600000US3401167020,56429
1409,0600000US3401171160,68571
1410,0600000US3401174870,52500
1411,0600000US3401176070,55054
1412,0600000US3401304695,69121
1413,0600000US3401306260,76487
1414,0600000US3401309250,87727
1415,0600000US3401311200,119946
1416,0600000US3401313045,38578
1417,0600000US3401319390,44809
1418,0600000US3401321840,205714
1419,0600000US3401322385,117969
1420,0600000US3401326610,213801
1421,0600000US3401334450,41868
1422,0600000US3401340890,163403
1423,0600000US3401343800,132143
1424,0600000US3401346380,214449
1425,0600000US3401347500,117151
1426,0600000US3401351000,35181
1427,0600000US3401352620,190028
1428,0600000US3401353680,95134
1429,0600000US3401364590,126250
1430,0600000US3401369274,133555
1431,0600000US3401375815,121141
1432,0600000US3401378510,117841
1433,0600000US3401379800,99845
1434,0600000US3401513360,66766
1435,0600000US3401517710,70957
1436,0600000US3401519180,137701
1437,0600000US3401521060,82581
1438,0600000US3401524840,83547
1439,0600000US3401526340,71962
1440,0600000US3401528185,72601
1441,0600000US3401530180,135833
1442,0600000US3401541160,112181
1443,0600000US3401543440,91356
1444,0600000US3401547250,82684
1445,0600000US3401549680,63828
1446,0600000US3401551390,77426
1447,0600000US3401557150,41825
1448,0600000US3401559070,75791
1449,0600000US3401569030,130192
1450,0600000US3401571850,76406
1451,0600000US3401577180,95191
1452,0600000US3401578110,122159
1453,0600000US3401578800,75289
1454,0600000US3401580120,53986
1455,0600000US3401582120,53281
1456,0600000US3401582180,82188
1457,0600000US3401582840,132556
1458,0600000US3401703580,59924
1459,0600000US3401719360,63015
1460,0600000US3401728650,56023
1461,0600000US3401730210,65550
1462,0600000US3401732250,136402
1463,0600000US3401736000,65923
1464,0600000US3401736510,67348
1465,0600000US3401752470,61734
1466,0600000US3401766570,101184
1467,0600000US3401774630,45636
1468,0600000US3401777930,94544
1469,0600000US3401779610,54512
1470,0600000US3401900550,128292
1471,0600000US3401905650,129737
1472,0600000US3401906370,81944
1473,0600000US3401909280,94091
1474,0600000US3401913720,101339
1475,0600000US3401913750,140125
1476,0600000US3401917170,112719
1477,0600000US3401918820,107969
1478,0600000US3401923700,60533
1479,0600000US3401924870,113704
1480,0600000US3401925350,61563
1481,0600000US3401926550,70833
1482,0600000US3401929460,75625
1483,0600000US3401931320,96411
1484,0600000US3401932460,99122
